中国港澳,#genre#
河北公共,http://101.31.195.182:4000/udp/239.253.92.175:6005
河北农民,http://101.31.195.182:4000/udp/239.253.92.176:6006
kaku 少儿,http://101.31.195.182:4000/udp/239.253.92.162:8054
金鹰卡通,http://101.31.195.182:4000/udp/239.253.92.163:8055
嘉佳卡通,http://101.31.195.182:4000/udp/239.253.93.203:6381
优漫卡通,http://101.31.195.182:4000/udp/239.253.93.204:6382
中国教育-1,http://101.31.195.182:4000/udp/239.253.92.211:6069
山东教育,http://101.31.195.182:4000/udp/239.253.92.106:6135
河北杂技频道,http://101.31.195.182:4000/udp/239.253.93.170:6338

CCTV-1,http://121.29.90.47:7077/udp/239.253.92.83:8012
CCTV-2,http://121.29.90.47:7077/udp/239.253.92.190:6065
CCTV-3,http://121.29.90.47:7077/udp/239.253.92.191:6057
CCTV-4,http://121.29.90.47:7077/udp/239.253.92.251:6141
CCTV-5,http://121.29.90.47:7077/udp/239.253.92.181:6046
CCTV-5+,http://121.29.90.47:7077/udp/239.253.92.82:8013
CCTV-6,http://121.29.90.47:7077/udp/239.253.92.193:6058
CCTV-7,http://121.29.90.47:7077/udp/239.253.92.194:6059
CCTV-8,http://121.29.90.47:7077/udp/239.253.92.195:6060
CCTV-9,http://121.29.90.47:7077/udp/239.253.92.107:6020
CCTV-10,http://121.29.90.47:7077/udp/239.253.92.196:6061
CCTV-11,http://121.29.90.47:7077/udp/239.253.93.153:6321
CCTV-12,http://121.29.90.47:7077/udp/239.253.92.197:6062
CCTV-13,http://121.29.90.47:7077/udp/239.253.92.13:8008
CCTV-14,http://121.29.90.47:7077/udp/239.253.92.198:6063
CCTV-15,http://121.29.90.47:7077/udp/239.253.93.154:6322
CCTV-17,http://121.29.90.47:7077/udp/239.253.93.150:6318
湖南卫视,http://121.29.90.47:7077/udp/239.253.92.84:8015
浙江卫视,http://121.29.90.47:7077/udp/239.253.92.90:8020
江苏卫视,http://121.29.90.47:7077/udp/239.253.92.88:8018
北京卫视,http://121.29.90.47:7077/udp/239.253.92.87:8014
东南卫视,http://121.29.90.47:7077/udp/239.253.92.201:6146
东方卫视,http://121.29.90.47:7077/udp/239.253.92.89:8019
天津卫视,http://121.29.90.47:7077/udp/239.253.92.91:8021
深圳卫视,http://121.29.90.47:7077/udp/239.253.92.86:8017
山东卫视,http://121.29.90.47:7077/udp/239.253.92.207:8109
广东卫视,http://121.29.90.47:7077/udp/239.253.92.206:8108
黑龙江卫视,http://121.29.90.47:7077/udp/239.253.92.85:8016
辽宁卫视,http://121.29.90.47:7077/udp/239.253.92.115:6056
安徽卫视,http://121.29.90.47:7077/udp/239.253.92.209:6566
湖北卫视,http://121.29.90.47:7077/udp/239.253.92.210:6567
四川卫视,http://121.29.90.47:7077/udp/239.253.92.16:6043
重庆卫视,http://121.29.90.47:7077/udp/239.253.92.10:6053
河南卫视,http://121.29.90.47:7077/udp/239.253.92.137:6144
金鹰纪实,http://121.29.90.47:7077/udp/239.253.92.103:6054
广西卫视,http://121.29.90.47:7077/udp/239.253.92.76:8043
纪实人文,http://121.29.90.47:7077/udp/239.253.92.99:6013
贵州卫视,http://121.29.90.47:7077/udp/239.253.92.105:6055
江西卫视,http://121.29.90.47:7077/udp/239.253.92.19:6145
吉林卫视,http://121.29.90.47:7077/udp/239.253.92.202:6147
海南卫视,http://121.29.90.47:7077/udp/239.253.93.155:6323
兵团卫视,http://121.29.90.47:7077/udp/239.253.93.176:6344
河北卫视,http://121.29.90.47:7077/udp/239.253.92.154:6011
河北经济生活,http://121.29.90.47:7077/udp/239.253.92.171:6001
河北都市,http://121.29.90.47:7077/udp/239.253.92.172:6002
河北影视剧,http://121.29.90.47:7077/udp/239.253.92.173:6003
河北少儿科教,http://121.29.90.47:7077/udp/239.253.92.174:6004
河北公共,http://121.29.90.47:7077/udp/239.253.92.175:6005
河北农民,http://121.29.90.47:7077/udp/239.253.92.176:6006
kaku 少儿,http://121.29.90.47:7077/udp/239.253.92.162:8054
金鹰卡通,http://121.29.90.47:7077/udp/239.253.92.163:8055
嘉佳卡通,http://121.29.90.47:7077/udp/239.253.93.203:6381
优漫卡通,http://121.29.90.47:7077/udp/239.253.93.204:6382
中国教育-1,http://121.29.90.47:7077/udp/239.253.92.211:6069
山东教育,http://121.29.90.47:7077/udp/239.253.92.106:6135
河北杂技频道,http://121.29.90.47:7077/udp/239.253.93.170:6338

山东烟台电信,#genre#
CCTV_1,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8
CCTV_2,http://58.57.21.166:9901/tsfile/live/0002_1.m3u8
CCTV_3,http://58.57.21.166:9901/tsfile/live/0003_1.m3u8
CCTV_4,http://58.57.21.166:9901/tsfile/live/0004_1.m3u8
CCTV_5,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8
CCTV_5+,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8
CCTV_6,http://58.57.21.166:9901/tsfile/live/0006_1.m3u8
CCTV_7,http://58.57.21.166:9901/tsfile/live/0007_1.m3u8
CCTV_8,http://58.57.21.166:9901/tsfile/live/0008_1.m3u8
CCTV_9,http://58.57.21.166:9901/tsfile/live/0009_1.m3u8
CCTV_10,http://58.57.21.166:9901/tsfile/live/0010_1.m3u8
CCTV_11,http://58.57.21.166:9901/tsfile/live/0011_1.m3u8
CCTV_12,http://58.57.21.166:9901/tsfile/live/0012_1.m3u8
CCTV_13,http://58.57.21.166:9901/tsfile/live/0013_1.m3u8
CCTV_14,http://58.57.21.166:9901/tsfile/live/0014_1.m3u8
CCTV_15,http://58.57.21.166:9901/tsfile/live/0015_1.m3u8
CCTV_17,http://58.57.21.166:9901/tsfile/live/0019_1.m3u8
山东影视,http://58.57.21.166:9901/tsfile/live/1004_1.m3u8
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8
东方卫视,http://58.57.21.166:9901/tsfile/live/0107_1.m3u8
江苏卫视,http://58.57.21.166:9901/tsfile/live/0127_1.m3u8
浙江卫视,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8
湖南卫视,http://58.57.21.166:9901/tsfile/live/0128_1.m3u8
深圳卫视,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8
重庆卫视,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8
陕西卫视,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
河南卫视,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8
内蒙古视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8
安徽卫视,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8
湖北卫视,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8
辽宁卫视,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8
天津卫视,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
河北卫视,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8
广西卫视,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8
山西卫视,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8
黑龙江视,http://58.57.21.166:9901/tsfile/live/0143_1.m3u8
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8
贵州卫视,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8
青海卫视,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
宁夏卫视,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8
甘肃卫视,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8
海南卫视,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8
西藏卫视,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8
湖北频道全网,#genre#
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1735660799-0-0-1963c999651ea135890d90bcc5ae172d
荆州陇上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1735660799-0-0-73625822ff2c77aefa1589e94281edad
荆州综合,http://jingzhou-live21.cjyun.org:80/10085/s10085-jingzhou-tv01.m3u8?auth_key=1735660799-0-0-e0477d4b5bc584e7518a1bde13892cbe
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&tpid=868100086
十堰经济,https://p8.vzan.com/slowlive/701367497774448672/live.m3u8?zbid=351104&tpid=1550600621
江夏新闻,http://59.175.226.142:280/gb28181/xwzh.m3u8
池州综合,http://wjsp.chiznews.com:8037/live/xwzh.m3u8
池州生活,http://wjsp.chiznews.com:8037/live/wjsh.m3u8
扬州综合,https://cm-wshls.homecdn.com/live/8bb.m3u8
扬州城市,https://cm-wshls.homecdn.com/live/8bd.m3u8
扬州生活,https://cm-wshls.homecdn.com/live/8bf.m3u8
扬州邗江,https://cm-wshls.homecdn.com/live/8c3.m3u8
卫视频道全网,#genre#
浙江卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=zjws
东方卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=dfws
辽宁卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=llws
北京卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=bjws
贵州卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gzws
重庆卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cqws
云南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=ynws
湖南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hinws
安徽卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=ahws
优漫卡通,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=ymkt
江西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jxws
吉林卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jlws
四海钓鱼,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=shdy
天津卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=tjws
卡酷动画,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=kkdh
广西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gxws
四川卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=scws
悍不畏死,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hbws
山西卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=sxws
江苏卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jsws
东南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=dnws
黑龙江卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hljws
广东卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=gdws
山东卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=sdws
湖南经视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnjs
湖南卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnws
金鹰卡通,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=jykt
金鹰纪实,http://v5.kuboys.top/apptov5/v3/barrage/get?vod_id=157150&vod_url=77&from=videojs
先锋乒羽,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=xfpy
湖南娱乐,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnyl
湖南都市,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnds
快乐垂钓,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=klcd
湖南娱乐高清,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnyl
湖南娱乐都市,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hunds
湖南爱晚,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=hnaw
深圳卫视,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=szws
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
北京卫视,http://119.129.172.80:8081/hls/46/index.m3u8
东方卫视,http://119.129.172.80:8081/hls/45/index.m3u8
浙江卫视,http://119.129.172.80:8081/hls/47/index.m3u8
江苏卫视,http://119.129.172.80:8081/hls/48/index.m3u8
湖南卫视,http://119.129.172.80:8081/hls/44/index.m3u8
广东卫视,http://119.129.172.80:8081/hls/42/index.m3u8
深圳卫视,http://119.129.172.80:8081/hls/43/index.m3u8
天津卫视,http://119.129.172.80:8081/hls/50/index.m3u8
山东卫视,http://119.129.172.80:8081/hls/51/index.m3u8
湖北卫视,http://119.129.172.80:8081/hls/52/index.m3u8
安徽卫视,http://119.129.172.80:8081/hls/53/index.m3u8
辽宁卫视,http://119.129.172.80:8081/hls/54/index.m3u8
贵州卫视,http://119.129.172.80:8081/hls/55/index.m3u8
四川卫视,http://119.129.172.80:8081/hls/56/index.m3u8
重庆卫视,http://119.129.172.80:8081/hls/57/index.m3u8
河北卫视,http://119.129.172.80:8081/hls/58/index.m3u8
江西卫视,http://119.129.172.80:8081/hls/59/index.m3u8
吉林卫视,http://119.129.172.80:8081/hls/60/index.m3u8
广西卫视,http://119.129.172.80:8081/hls/61/index.m3u8
云南卫视,http://119.129.172.80:8081/hls/62/index.m3u8
青海卫视,http://119.129.172.80:8081/hls/63/index.m3u8
山西卫视,http://119.129.172.80:8081/hls/64/index.m3u8
陕西卫视,http://119.129.172.80:8081/hls/65/index.m3u8
黑龙江视,http://119.129.172.80:8081/hls/49/index.m3u8

 

世界地理,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024172003.m3u8?key=txiptv&playlive=1&authid=0
兵器科技,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024172103.m3u8?key=txiptv&playlive=1&authid=0
第一剧场,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171803.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171903.m3u8?key=txiptv&playlive=1&authid=0
风云剧场,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171703.m3u8?key=txiptv&playlive=1&authid=0
风云音乐,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024163303.m3u8?key=txiptv&playlive=1&authid=0
风云足球,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2012514203.m3u8?key=txiptv&playlive=1&authid=0
高尔网球,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024166203.m3u8?key=txiptv&playlive=1&authid=0
央视台球,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024172403.m3u8?key=txiptv&playlive=1&authid=0
电视指南,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024172503.m3u8?key=txiptv&playlive=1&authid=0
女性时尚,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024172203.m3u8?key=txiptv&playlive=1&authid=0
卫生健康,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024165201.m3u8?key=txiptv&playlive=1&authid=0
CGT英语,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022575001.m3u8?key=txiptv&playlive=1&authid=0 
CGT纪录,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022574703.m3u8?key=txiptv&playlive=1&authid=0 
CGT西语,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022571703.m3u8?key=txiptv&playlive=1&authid=0 
CGT法语,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022574903.m3u8?key=txiptv&playlive=1&authid=0 
CGT阿语,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022574603.m3u8?key=txiptv&playlive=1&authid=0 
CGT俄语,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2022574803.m3u8?key=txiptv&playlive=1&authid=0 
中国教育,http://mobilelive-ds.ysp.cctv.cn/ysp/2022823801.m3u8?key=txiptv&playlive=1&authid=0 
北京卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024052703.m3u8?key=txiptv&playlive=1&authid=0 
东方卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024054502.m3u8?key=txiptv&playlive=1&authid=0 
江苏卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171102.m3u8?key=txiptv&playlive=1&authid=0 
浙江卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024054702.m3u8?key=txiptv&playlive=1&authid=0 
湖南卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024054802.m3u8?key=txiptv&playlive=1&authid=0  
广东卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024060902.m3u8?key=txiptv&playlive=1&authid=0 
深圳卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061302.m3u8?key=txiptv&playlive=1&authid=0 
天津卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2019927003.m3u8?key=txiptv&playlive=1&authid=0 
重庆卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061102.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171302.m3u8?key=txiptv&playlive=1&authid=0 
河北卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171502.m3u8?key=txiptv&playlive=1&authid=0 
山东卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171602.m3u8?key=txiptv&playlive=1&authid=0 
安徽卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171402.m3u8?key=txiptv&playlive=1&authid=0 
河南卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024059702.m3u8?key=txiptv&playlive=1&authid=0 
湖北卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024171202.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061702.m3u8?key=txiptv&playlive=1&authid=0 
东南卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061502.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024060702.m3u8?key=txiptv&playlive=1&authid=0 
贵州卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061602.m3u8?key=txiptv&playlive=1&authid=0 
四川卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061402.m3u8?key=txiptv&playlive=1&authid=0 
新疆卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2019927403.m3u8?key=txiptv&playlive=1&authid=0 
海南卫视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024055602.m3u8?key=txiptv&playlive=1&authid=0 
黑龙江视,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024061002.m3u8?key=txiptv&playlive=1&authid=0 

上海卫视,http://124.128.73.58:9901/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://119.163.199.98:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://59.173.183.242:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://110.53.218.182:9902/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://110.53.218.182:9902/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://116.128.224.11:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
兵团卫视,http://124.128.73.58:9901/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙卫视,http://58.216.229.130:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://36.35.16.98:9901/tsfile/live/0001_16.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://119.163.199.98:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://58.57.21.166:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://182.117.136.16:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://182.117.136.117:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.163.199.98:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://110.53.218.182:9902/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://116.128.224.11:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://113.25.252.226:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.138.216.44:9902/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.163.199.98:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://110.53.218.182:9902/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://59.173.183.242:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://182.117.136.117:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://110.53.218.182:9902/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://110.53.218.182:9902/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://113.57.20.158:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://58.221.158.155:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://123.138.216.44:9902/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://119.163.199.98:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.173.183.242:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://110.53.218.182:9902/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://58.216.229.130:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.163.199.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://58.57.21.166:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://59.173.183.242:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://110.53.218.182:9902/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://110.53.218.182:9902/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://116.128.224.11:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://113.25.252.226:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://110.53.218.182:9902/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://110.53.218.182:9902/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://58.216.229.130:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://58.216.229.130:9901/tsfile/live/0120_6.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://36.35.16.98:9901/tsfile/live/0001_15.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://36.35.16.98:9901/tsfile/live/0001_10.m3u8?key=txiptv&playlive=0&authid=0
旅游卫视,http://124.128.73.58:9901/tsfile/live/0114_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://59.173.243.210:9901/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://59.173.183.242:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
